# TESS ephemerides
#
# source: examples/ephem/tess.tm
# start:
#  UTC: 2018-04-20T20:00:00
#   ET: 577526469.186
# end:
#  UTC: 2018-06-30T00:00:00
#   ET: 583588869.184
# increment: 3600.0s
#
# time is TESS epoch in seconds
# positions are relative to the solar system barycenter, in km
# velocities in km/s
#
# time, x, y, z, vx, vy, vz
502.724280519,-17336467.7291,-137367592.423,-59531370.3761,28.9568570008,-2.0532536539,-1.4453067754
502.713711333,-17232245.6514,-137374974.347,-59536574.278,28.9443676143,-2.04781592072,-1.44570949165
502.703342747,-17128067.7851,-137382336.701,-59541779.1989,28.9322925504,-2.04238065855,-1.44587427961
502.693172789,-17023932.6662,-137389679.483,-59546984.2972,28.9206165351,-2.03694175704,-1.44580937836
502.683199497,-16919838.8847,-137397002.671,-59552188.7603,28.9093249959,-2.03149371346,-1.44552267344
502.673420919,-16815785.0816,-137404306.221,-59557391.8034,28.898404027,-2.02603157761,-1.44502171261
502.663835116,-16711769.947,-137411590.076,-59562592.6682,28.8878403568,-2.02055090042,-1.4443137212
502.654440167,-16607792.2175,-137418854.161,-59567790.622,28.8776213161,-2.0150476885,-1.44340561683
502.645234167,-16503850.6745,-137426098.388,-59572984.9565,28.8677348084,-2.00951836584,-1.4423040233
502.636215232,-16399944.1417,-137433322.658,-59578174.9864,28.8581692805,-2.00395973168,-1.44101528445
502.627381498,-16296071.4837,-137440526.859,-59583360.0492,28.8489136955,-1.99836892957,-1.43954547686
502.618731125,-16192231.6039,-137447710.872,-59588539.5036,28.8399575068,-1.99274341746,-1.43790042215
502.610262295,-16088423.4425,-137454874.567,-59593712.7287,28.8312906329,-1.98708093565,-1.43608569909
502.601973215,-15984645.9757,-137462017.808,-59598879.1234,28.8229034337,-1.98137948472,-1.43410665456
502.593862117,-15880898.2133,-137469140.451,-59604038.1056,28.8147866892,-1.97563730289,-1.4319684142
502.58592726,-15777179.1976,-137476242.346,-59609189.1109,28.8069315765,-1.96985284145,-1.429675893
502.578166926,-15673488.0021,-137483323.339,-59614331.5925,28.7993296512,-1.96402474848,-1.42723380472
502.570579427,-15569823.73,-137490383.27,-59619465.0202,28.7919728279,-1.95815185231,-1.42464667098
502.563163097,-15466185.5129,-137497421.977,-59624588.8797,28.7848533615,-1.95223314217,-1.42191883061
502.555916301,-15362572.5099,-137504439.293,-59629702.672,28.7779638311,-1.94626775709,-1.4190544475
502.548837429,-15258983.906,-137511435.048,-59634805.9127,28.7712971239,-1.94025497312,-1.41605751856
502.541924897,-15155418.9114,-137518409.071,-59639898.1317,28.7648464189,-1.93419418827,-1.41293188175
502.535177149,-15051876.7604,-137525361.188,-59644978.8722,28.7586051733,-1.92808491461,-1.40968122282
502.528592655,-14948356.7104,-137532291.224,-59650047.6907,28.7525671097,-1.92192676883,-1.40630908205
502.522169911,-14844858.0407,-137539199.002,-59655104.1559,28.7467262013,-1.91571946011,-1.40281886133
502.515907441,-14741380.0521,-137546084.345,-59660147.8487,28.7410766615,-1.90946278532,-1.39921382971
502.509803792,-14637922.0657,-137552947.075,-59665178.3615,28.735612932,-1.90315662044,-1.39549712942
502.50385754,-14534483.4224,-137559787.013,-59670195.2977,28.730329672,-1.89680091328,-1.39167178162
502.498067284,-14431063.4817,-137566603.982,-59675198.2714,28.7252217474,-1.89039567729,-1.38774069166
502.492431649,-14327661.6214,-137573397.803,-59680186.9071,28.720284223,-1.88394098818,-1.38370665361
502.486949287,-14224277.2365,-137580168.298,-59685160.839,28.715512351,-1.8774369748,-1.37957235597
502.481618871,-14120909.7391,-137586915.29,-59690119.7109,28.7109015646,-1.87088381785,-1.37534038543
502.476439102,-14017558.5572,-137593638.602,-59695063.1756,28.7064474689,-1.86428174448,-1.37101323142
502.471408701,-13914223.1344,-137600338.06,-59699990.8948,28.7021458331,-1.85763102381,-1.36659329041
502.466526417,-13810902.9292,-137607013.488,-59704902.5387,28.6979925838,-1.85093196333,-1.36208286986
502.461791019,-13707597.4145,-137613664.713,-59709797.7856,28.6939837985,-1.84418490753,-1.35748419132
502.4572013,-13604306.077,-137620291.562,-59714676.3215,28.6901156979,-1.83739023167,-1.35279939495
502.452756077,-13501028.417,-137626893.866,-59719537.8404,28.6863846407,-1.83054834106,-1.34803054229
502.448454186,-13397763.9474,-137633471.454,-59724382.043,28.6827871185,-1.82365966911,-1.34317961925
502.444294489,-13294512.1936,-137640024.16,-59729208.6374,28.6793197485,-1.81672467233,-1.33824854002
502.440275867,-13191272.6929,-137646551.817,-59734017.3385,28.6759792697,-1.80974383028,-1.33323914928
502.436397223,-13088044.9943,-137653054.261,-59738807.8675,28.6727625383,-1.80271764392,-1.32815322485
502.432657481,-12984828.6578,-137659531.33,-59743579.9519,28.6696665214,-1.79564663144,-1.32299248116
502.429055585,-12881623.254,-137665982.863,-59748333.3255,28.6666882941,-1.78853132834,-1.31775857114
502.4255905,-12778428.3641,-137672408.703,-59753067.7278,28.6638250353,-1.78137228636,-1.31245308839
502.422261211,-12675243.5791,-137678808.692,-59757782.9037,28.661074022,-1.77417006965,-1.30707757045
502.419066721,-12572068.4996,-137685182.676,-59762478.604,28.6584326278,-1.76692525575,-1.30163350001
502.416006056,-12468902.7357,-137691530.503,-59767154.5844,28.655898318,-1.75963843359,-1.29612230737
502.413078256,-12365745.9062,-137697852.023,-59771810.6057,28.6534686461,-1.7523102019,-1.29054537252
502.410282385,-12262597.6387,-137704147.088,-59776446.4338,28.6511412508,-1.74494116814,-1.28490402714
502.407617521,-12159457.5692,-137710415.551,-59781061.839,28.6489138539,-1.73753194907,-1.27919955564
502.405082761,-12056325.3416,-137716657.27,-59785656.5963,28.6467842552,-1.73008316734,-1.27343319804
502.402677223,-11953200.6077,-137722872.104,-59790230.4852,28.6447503312,-1.72259545229,-1.26760615088
502.400400038,-11850083.0268,-137729059.912,-59794783.2892,28.642810033,-1.71506943964,-1.26171956853
502.398250357,-11746972.2655,-137735220.558,-59799314.796,28.6409613815,-1.70750576868,-1.25577456574
502.396227348,-11643867.9972,-137741353.909,-59803824.7972,28.6392024672,-1.69990508365,-1.24977221803
502.394330193,-11540769.9023,-137747459.831,-59808313.0884,28.637531447,-1.69226803244,-1.24371356343
502.392558094,-11437677.6675,-137753538.196,-59812779.4685,28.6359465415,-1.68459526569,-1.23759960393
502.390910266,-11334590.9859,-137759588.875,-59817223.7403,28.6344460333,-1.67688743637,-1.23143130676
502.389385943,-11231509.5567,-137765611.744,-59821645.7098,28.6330282662,-1.66914520039,-1.22520960487
502.387984371,-11128433.085,-137771606.68,-59826045.1865,28.6316916404,-1.66136921416,-1.21893539928
502.386704814,-11025361.2814,-137777573.563,-59830421.9827,28.6304346133,-1.65356013583,-1.21260955922
502.38554655,-10922293.8621,-137783512.274,-59834775.9143,28.629255697,-1.64571862468,-1.2062329232
502.384508873,-10819230.5484,-137789422.699,-59839106.7998,28.6281534556,-1.63784534006,-1.19980630057
502.383591091,-10716171.0668,-137795304.723,-59843414.4607,28.6271265046,-1.62994094137,-1.19333047224
502.382792525,-10613115.1488,-137801158.237,-59847698.7211,28.6261735099,-1.6220060888,-1.18680619084
502.382112512,-10510062.5304,-137806983.131,-59851959.408,28.6252931846,-1.61404144125,-1.1802341829
502.381550404,-10407012.9522,-137812779.3,-59856196.3508,28.6244842886,-1.60604765736,-1.1736151488
502.381105563,-10303966.1592,-137818546.64,-59860409.3814,28.6237456282,-1.59802539553,-1.16694976328
502.380777368,-10200921.9007,-137824285.05,-59864598.3342,28.6230760526,-1.58997531233,-1.16023867738
502.380565211,-10097879.9301,-137829994.43,-59868763.0458,28.6224744544,-1.58189806377,-1.15348251796
502.380468495,-9994840.00437,-137835674.684,-59872903.355,28.6219397683,-1.57379430462,-1.14668188884
502.380486637,-9891801.88466,-137841325.718,-59877019.1027,28.6214709692,-1.56566468809,-1.1398373716
502.380619069,-9788765.33551,-137846947.44,-59881110.1321,28.621067071,-1.5575098657,-1.13294952625
502.380865232,-9685730.125,-137852539.759,-59885176.288,28.6207271275,-1.54933048801,-1.12601889097
502.381224582,-9582696.02454,-137858102.59,-59889217.4174,28.6204502286,-1.54112720321,-1.11904598404
502.381696586,-9479662.80875,-137863635.847,-59893233.3689,28.6202355012,-1.53290065789,-1.11203130349
502.382280723,-9376630.25533,-137869139.448,-59897223.9932,28.6200821088,-1.52465149722,-1.10497532731
502.382976485,-9273598.14493,-137874613.312,-59901189.1423,28.6199892482,-1.51638036383,-1.09787851517
502.383783374,-9170566.26103,-137880057.361,-59905128.67,28.6199561513,-1.50808789879,-1.09074130772
502.384700906,-9067534.38981,-137885471.52,-59909042.4317,28.6199820831,-1.4997747413,-1.0835641273
502.385728606,-8964502.32004,-137890855.715,-59912930.2843,28.620066341,-1.49144152832,-1.07634737887
502.386866011,-8861469.84297,-137896209.876,-59916792.0858,28.6202082539,-1.48308889481,-1.06909145004
502.38811267,-8758436.75219,-137901533.933,-59920627.6961,28.620407183,-1.47471747414,-1.06179671093
502.389468141,-8655402.84356,-137906827.82,-59924436.976,28.6206625187,-1.46632789718,-1.05446351574
502.390931996,-8552367.91507,-137912091.472,-59928219.7877,28.6209736819,-1.45792079301,-1.0470922022
502.392503814,-8449331.76672,-137917324.829,-59931975.9945,28.6213401235,-1.44949678898,-1.03968309167
502.394183188,-8346294.20047,-137922527.83,-59935705.461,28.6217613222,-1.4410565101,-1.03223649054
502.395969718,-8243255.02009,-137927700.417,-59939408.0526,28.6222367853,-1.43260057962,-1.02475268961
502.397863016,-8140214.03106,-137932842.536,-59943083.636,28.622766049,-1.42412961907,-1.01723196419
502.399862706,-8037171.0405,-137937954.133,-59946732.0788,28.6233486753,-1.41564424779,-1.00967457551
502.401968418,-7934125.85705,-137943035.158,-59950353.2493,28.6239842543,-1.40714508348,-1.00208076979
502.404179795,-7831078.29079,-137948085.562,-59953947.0169,28.6246724024,-1.39863274207,-0.994450778835
502.406496489,-7728028.1531,-137953105.299,-59957513.2517,28.6254127624,-1.39010783772,-0.986784820496
502.408918161,-7624975.25664,-137958094.324,-59961051.8247,28.6262050022,-1.38157098281,-0.979083098871
502.411444482,-7521919.4152,-137963052.596,-59964562.6073,28.6270488168,-1.37302278835,-0.971345803611
502.414075133,-7418860.44361,-137967980.075,-59968045.472,28.6279439252,-1.36446386354,-0.963573111512
502.416809804,-7315798.15769,-137972876.724,-59971500.2915,28.6288900715,-1.35589481617,-0.955765185728
502.419648193,-7212732.37413,-137977742.506,-59974926.9392,28.6298870257,-1.34731625267,-0.947922175623
502.42259001,-7109662.91039,-137982577.39,-59978325.2892,28.6309345808,-1.33872877795,-0.94004421817
502.425634971,-7006589.58464,-137987381.344,-59981695.2158,28.6320325552,-1.33013299567,-0.932131436808
502.428782803,-6903512.21568,-137992154.338,-59985036.5939,28.6331807912,-1.32152950827,-0.924183941985
502.43203324,-6800430.62279,-137996896.348,-59988349.2986,28.6343791551,-1.31291891694,-0.916201831451
502.435386028,-6697344.62574,-138001607.347,-59991633.2056,28.6356275366,-1.30430182178,-0.908185190366
502.438840917,-6594254.04461,-138006287.314,-59994888.1907,28.6369258506,-1.29567882185,-0.90013409047
502.442397671,-6491158.69977,-138010936.228,-59998114.1298,28.6382740341,-1.2870505152,-0.89204859156
502.446056057,-6388058.41177,-138015554.072,-60001310.8993,28.6396720482,-1.278417499,-0.883928740708
502.449815855,-6284953.00125,-138020140.829,-60004478.3756,28.6411198784,-1.26978036956,-0.875774571755
502.453676851,-6181842.28886,-138024696.486,-60007616.4351,28.6426175328,-1.26113972247,-0.867586106705
502.45763884,-6078726.09518,-138029221.031,-60010724.9544,28.6441650431,-1.25249615264,-0.859363354785
502.461701625,-5975604.24065,-138033714.456,-60013803.8101,28.6457624656,-1.24385025428,-0.851106312157
502.465865017,-5872476.54544,-138038176.751,-60016852.8787,28.6474098788,-1.23520262118,-0.842814963111
502.470128835,-5769342.82941,-138042607.913,-60019872.0366,28.6491073857,-1.2265538466,-0.834489278933
502.474492907,-5666202.912,-138047007.938,-60022861.1602,28.6508551132,-1.21790452333,-0.826129218059
502.478957066,-5563056.61215,-138051376.826,-60025820.1257,28.6526532117,-1.2092552439,-0.817734726515
502.483521158,-5459903.74823,-138055714.577,-60028748.8088,28.6545018552,-1.20060660058,-0.809305737609
502.488185032,-5356744.1379,-138060021.195,-60031647.0855,28.6564012432,-1.19195918524,-0.800842171164
502.492948546,-5253577.59812,-138064296.685,-60034514.8309,28.6583515982,-1.18331358981,-0.792343934729
502.497811567,-5150403.94494,-138068541.056,-60037351.9201,28.6603531674,-1.17467040612,-0.783810922666
502.502773969,-5047222.99353,-138072754.316,-60040158.2276,28.6624062238,-1.16603022572,-0.775243015584
502.507835633,-4944034.55799,-138076936.477,-60042933.6278,28.6645110642,-1.15739364049,-0.766640081483
502.512996447,-4840838.45134,-138081087.555,-60045677.994,28.6666680108,-1.14876124234,-0.758001974714
502.518256308,-4737634.48537,-138085207.564,-60048391.1996,28.6688774125,-1.14013362305,-0.74932853553
502.52361512,-4634422.47057,-138089296.523,-60051073.1169,28.6711396426,-1.13151137501,-0.740619591182
502.529072793,-4531202.21607,-138093354.453,-60053723.6178,28.6734551012,-1.12289509059,-0.731874954486
502.534629245,-4427973.52946,-138097381.376,-60056342.5735,28.6758242154,-1.11428536239,-0.723094424058
502.540284401,-4324736.21679,-138101377.316,-60058929.8543,28.6782474386,-1.10568278342,-0.714277784337
502.546038195,-4221490.08239,-138105342.301,-60061485.3299,28.6807252519,-1.09708794706,-0.705424805181
502.551890565,-4118234.92885,-138109276.36,-60064008.869,28.6832581645,-1.08850144685,-0.696535241353
502.557841458,-4014970.55685,-138113179.522,-60066500.3394,28.6858467136,-1.07992387687,-0.687608832717
502.563890827,-3911696.76508,-138117051.823,-60068959.6081,28.6884914648,-1.07135583173,-0.678645303951
502.570038633,-3808413.35014,-138120893.297,-60071386.5407,28.6911930145,-1.06279790591,-0.669644363386
502.576284844,-3705120.10646,-138124703.981,-60073781.0022,28.6939519877,-1.05425069492,-0.660605704102
502.582629433,-3601816.82614,-138128483.915,-60076142.8562,28.6967690403,-1.04571479449,-0.651529002668
502.589072381,-3498503.29885,-138132233.142,-60078471.965,28.6996448602,-1.03719080036,-0.642413918557
502.595613676,-3395179.31176,-138135951.704,-60080768.1899,28.7025801662,-1.02867930923,-0.633260094826
502.602253311,-3291844.64937,-138139639.648,-60083031.3907,28.7055757098,-1.02018091795,-0.624067156954
502.608991288,-3188499.09342,-138143297.023,-60085261.426,28.708632277,-1.01169622323,-0.614834712132
502.615827615,-3085142.42277,-138146923.878,-60087458.1528,28.7117506863,-1.0032258228,-0.605562350064
502.622762303,-2981774.41325,-138150520.267,-60089621.4265,28.7149317922,-0.994770314073,-0.596249641304
502.629795375,-2878394.83756,-138154086.243,-60091751.1012,28.718176485,-0.986330294557,-0.586896137204
502.636926856,-2775003.46514,-138157621.864,-60093847.0292,28.7214856914,-0.977906361976,-0.57750136964
502.64415678,-2671600.06201,-138161127.189,-60095909.061,28.724860376,-0.969499114004,-0.568064850318
502.651485184,-2568184.39066,-138164602.279,-60097937.0454,28.7283015424,-0.961109147837,-0.558586069964
502.658912115,-2464756.20988,-138168047.196,-60099930.8293,28.7318102336,-0.952737060596,-0.549064498191
502.666437623,-2361315.27465,-138171462.008,-60101890.2578,28.7353875335,-0.944383449109,-0.539499582819
502.674061766,-2257861.33596,-138174846.78,-60103815.1736,28.7390345689,-0.936048908885,-0.529890748597
502.681784606,-2154394.14067,-138178201.583,-60105705.4177,28.7427525089,-0.927734035316,-0.520237397572
502.689606214,-2050913.43135,-138181526.489,-60107560.8287,28.7465425674,-0.919439422694,-0.510538907814
502.697526662,-1947418.94613,-138184821.572,-60109381.2429,28.750406005,-0.911165663355,-0.500794632266
502.705546033,-1843910.4185,-138188086.908,-60111166.4943,28.7543441285,-0.902913348872,-0.491003898978
502.713664411,-1740387.57716,-138191322.575,-60112916.4144,28.7583582942,-0.89468306882,-0.481166009649
502.721881888,-1636850.14584,-138194528.653,-60114630.8321,28.7624499089,-0.886475410025,-0.471280238528
502.730198561,-1533297.84313,-138197705.225,-60116309.5738,28.7666204308,-0.878290957692,-0.461345832446
502.738614531,-1429730.38224,-138200852.377,-60117952.4628,28.7708713718,-0.870130293744,-0.4513620091
502.747129906,-1326147.47087,-138203970.193,-60119559.32,28.7752043002,-0.86199399632,-0.441327956045
502.755744798,-1222548.81094,-138207058.763,-60121129.9628,28.7796208404,-0.853882640707,-0.431242830465
502.764459324,-1118934.09846,-138210118.178,-60122664.206,28.7841226765,-0.845796797438,-0.421105757305
502.773273605,-1015303.02323,-138213148.531,-60124161.8609,28.7887115543,-0.83773703207,-0.410915828335
502.782187768,-911655.268653,-138216149.917,-60125622.7354,28.7933892825,-0.829703905095,-0.400672101244
502.791201944,-807990.511526,-138219122.432,-60127046.6343,28.7981577355,-0.821697970987,-0.390373598247
502.800316267,-704308.421759,-138222066.176,-60128433.3584,28.8030188562,-0.813719777025,-0.380019304549
502.809530877,-600608.662148,-138224981.249,-60129782.705,28.8079746576,-0.805769863295,-0.369608167386
502.818845915,-496890.888108,-138227867.753,-60131094.4677,28.8130272254,-0.797848761858,-0.359139094591
502.82826153,-393154.747413,-138230725.795,-60132368.4356,28.8181787221,-0.789956994209,-0.348610952349
502.837777871,-289399.87991,-138233555.479,-60133604.3942,28.8234313878,-0.782095072879,-0.33802256482
502.847395091,-185625.917235,-138236356.916,-60134802.1244,28.8287875443,-0.774263498865,-0.327372711801
502.857113346,-81832.4825158,-138239130.214,-60135961.4025,28.834249599,-0.766462759412,-0.316660126558
502.866932796,21980.809945,-138241875.485,-60137082.0004,28.8398200461,-0.758693329408,-0.30588349514
502.876853601,125814.354987,-138244592.844,-60138163.6852,28.8455014718,-0.750955668183,-0.295041453692
502.886875925,229668.55693,-138247282.405,-60139206.2187,28.8512965574,-0.743250217484,-0.284132586253
502.896999933,333543.829924,-138249944.285,-60140209.3578,28.8572080827,-0.735577402051,-0.273155423511
502.907225792,437440.598308,-138252578.602,-60141172.854,28.8632389302,-0.727937626254,-0.262108439953
502.917553669,541359.296992,-138255185.476,-60142096.4529,28.8693920899,-0.72033127148,-0.250990051305
502.927983733,645300.371846,-138257765.027,-60142979.8947,28.8756706623,-0.712758696809,-0.239798613068
502.938516151,749264.280111,-138260317.379,-60143822.9132,28.882077864,-0.705220234202,-0.228532417026
502.949151092,853251.490823,-138262842.654,-60144625.2362,28.8886170331,-0.697716186191,-0.217189688612
502.959888724,957262.48526,-138265340.977,-60145386.5849,28.8952916322,-0.690246825727,-0.205768584879
502.970729212,1061297.7574,-138267812.473,-60146106.6737,28.9021052558,-0.68281239054,-0.194267190583
502.98167272,1165357.8144,-138270257.269,-60146785.21,28.9090616351,-0.675413081061,-0.182683515373
502.99271941,1269443.17712,-138272675.49,-60147421.8938,28.9161646439,-0.66804905761,-0.171015490625
503.00386944,1373554.38061,-138275067.264,-60148016.4177,28.9234183044,-0.66072043637,-0.15926096583
503.015122964,1477691.9747,-138277432.72,-60148568.4663,28.9308267947,-0.653427284794,-0.147417704718
503.026480133,1581856.52453,-138279771.983,-60149077.7159,28.9383944547,-0.646169618506,-0.135483381716
503.03794109,1686048.61118,-138282085.183,-60149543.8344,28.9461257939,-0.638947396153,-0.123455577722
503.049505973,1790268.83228,-138284372.447,-60149966.4809,28.9540254988,-0.631760513684,-0.111331775616
503.061174912,1894517.80265,-138286633.901,-60150345.3049,28.9620984407,-0.624608800032,-0.0991093560326
503.07294803,1998796.15501,-138288869.672,-60150679.9466,28.970349684,-0.617492011165,-0.086785592567
503.084825437,2103104.54065,-138291079.885,-60150970.0361,28.9787844963,-0.610409821298,-0.0743576461746
503.096807236,2207443.63023,-138293264.664,-60151215.1931,28.9874083556,-0.603361819603,-0.0618225607419
503.108893515,2311814.1145,-138295424.131,-60151415.0263,28.9962269616,-0.596347500433,-0.0491772569557
503.121084352,2416216.70516,-138297558.406,-60151569.1333,29.0052462461,-0.589366253524,-0.0364185260742
503.133379806,2520652.13568,-138299667.607,-60151677.0996,29.0144723828,-0.582417358716,-0.0235430244786
503.145779921,2625121.16224,-138301751.849,-60151738.4987,29.0239117996,-0.575499973876,-0.010547266587
503.158284724,2729624.5646,-138303811.243,-60151752.8912,29.0335711908,-0.568613122674,0.00257238238826
503.17089422,2834163.14714,-138305845.898,-60151719.8244,29.0434575288,-0.561755686846,0.0158197130332
503.183608391,2938737.73985,-138307855.918,-60151638.8314,29.0535780785,-0.554926390809,0.0291986800046
503.196427196,3043349.19943,-138309841.4,-60151509.431,29.063940411,-0.548123787041,0.0427134103194
503.209350567,3147998.4104,-138311802.439,-60151331.1267,29.074552418,-0.541346244165,0.0563682114503
503.222378405,3252686.28631,-138313739.121,-60151103.4064,29.085422328,-0.534591928124,0.0701675808323
503.235510579,3357413.77093,-138315651.526,-60150825.741,29.0965587224,-0.527858783292,0.0841162155853
503.248746924,3462181.83961,-138317539.727,-60150497.5846,29.1079705526,-0.521144516109,0.0982190221688
503.262087235,3566991.50062,-138319403.787,-60150118.3729,29.1196671582,-0.514446571171,0.112481127439
503.275531263,3671843.79656,-138321243.759,-60149687.5229,29.1316582865,-0.507762106693,0.126907890037
503.289078717,3776739.8059,-138323059.686,-60149204.4318,29.1439541116,-0.501087972883,0.141504911781
503.302729252,3881680.64453,-138324851.6,-60148668.4762,29.156565256,-0.494420679991,0.156278050657
503.316482469,3986667.46742,-138326619.519,-60148079.0112,29.1695028126,-0.487756367755,0.171233433961
503.33033791,4091701.47036,-138328363.445,-60147435.3691,29.1827783673,-0.481090775055,0.18637747183
503.34429505,4196783.89177,-138330083.365,-60146736.859,29.1964040233,-0.474419199502,0.201716872187
503.358353296,4301916.0146,-138331779.249,-60145982.7648,29.2103924263,-0.467736456686,0.217258656043
503.372511974,4407099.16837,-138333451.047,-60145172.345,29.2247567907,-0.461036839352,0.23301017327
503.386770329,4512334.73119,-138335098.687,-60144304.8307,29.2395109264,-0.454314064799,0.248979119731
503.401127511,4617624.13206,-138336722.073,-60143379.4247,29.2546692679,-0.447561221839,0.265173554812
503.415582573,4722968.85305,-138338321.083,-60142395.3004,29.2702469028,-0.440770713538,0.281601919698
503.430134458,4828370.43181,-138339895.566,-60141351.5996,29.2862596025,-0.433934190965,0.298273056595
503.444781991,4933830.46402,-138341445.343,-60140247.4319,29.302723853,-0.427042480767,0.315196228666
503.459523866,5039350.60606,-138342970.194,-60139081.8727,29.3196568872,-0.42008550899,0.332381140533
503.474358641,5144932.57773,-138344469.867,-60137853.9614,29.3370767166,-0.413052213059,0.349837959596
503.489284716,5250578.16512,-138345944.064,-60136562.7003,29.3550021644,-0.405930445381,0.367577337899
503.504300328,5356289.22362,-138347392.444,-60135207.0522,29.3734528982,-0.398706870766,0.385610434388
503.519403532,5462067.68095,-138348814.614,-60133785.9387,29.3924494625,-0.391366849069,0.403948937582
503.534592182,5567915.54045,-138350210.126,-60132298.2387,29.4120133104,-0.383894306359,0.422605088349
503.549863921,5673834.88436,-138351578.473,-60130742.7856,29.4321668341,-0.376271596573,0.44159170261
503.565216153,5779827.87726,-138352919.078,-60129118.3658,29.4529333937,-0.368479344484,0.460922193625
503.580646027,5885896.76962,-138354231.295,-60127423.7163,29.4743373424,-0.360496273053,0.480610593499
503.596150412,5992043.90139,-138355514.394,-60125657.5224,29.4964040493,-0.352299016704,0.500671573538
503.61172587,6098271.70572,-138356767.56,-60123818.4155,29.519159916,-0.34386191143,0.521120462723
503.627368633,6204582.71267,-138357989.879,-60121904.9704,29.5426323867,-0.335156761635,0.541973263512
503.643074564,6310979.55298,-138359180.33,-60119915.7033,29.5668499518,-0.326152591301,0.563246664678
503.658839133,6417464.96183,-138360337.778,-60117849.0689,29.5918421383,-0.31681536073,0.584958049223
503.674657371,6524041.78253,-138361460.956,-60115703.4581,29.6176394885,-0.307107656274,0.607125496522
503.690523838,6630712.97013,-138362548.459,-60113477.1956,29.6442735237,-0.296988356153,0.629767777687
503.706432573,6737481.59482,-138363598.724,-60111168.537,29.6717766853,-0.286412254144,0.652904340996
503.722377047,6844350.84512,-138364610.02,-60108775.6671,29.700182252,-0.275329648326,0.676555285764
503.738350113,6951324.03071,-138365580.425,-60106296.6969,29.7295242296,-0.263685897946,0.700741322658
503.754343944,7058404.58475,-138366507.813,-60103729.6619,29.7598372005,-0.251420929943,0.725483715424
503.770349973,7165596.0657,-138367389.831,-60101072.5204,29.7911561314,-0.238468702899,0.750804201013
503.786358823,7272902.15819,-138368223.876,-60098323.1515,29.8235161291,-0.224756632337,0.776724884419
503.802360232,7380326.67305,-138369007.072,-60095479.3542,29.8569521306,-0.210204960007,0.803268100374
503.818342971,7487873.54603,-138369736.24,-60092538.8472,29.8914985181,-0.194726077226,0.830456236623
503.834294756,7595546.83494,-138370407.872,-60089499.2687,29.9271886468,-0.178223809347,0.858311512302
503.850202151,7703350.71496,-138371018.097,-60086358.1776,29.9640542625,-0.160592648231,0.886855699562
503.866050465,7811289.47165,-138371562.646,-60083113.0558,30.0021247948,-0.141716949027,0.916109779687
503.881823642,7919367.49107,-138372036.814,-60079761.3115,30.0414265066,-0.121470106566,0.946093523246
503.89750414,8027589.24661,-138372435.42,-60076300.285,30.0819814688,-0.0997137090901,0.976824977197
503.913072807,8135959.2818,-138372752.76,-60072727.2555,30.1238063378,-0.0762966999736,1.00831984582
503.928508744,8244482.18823,-138372982.566,-60069039.4508,30.1669109108,-0.051054581074,1.04059075054
503.943789169,8353162.5779,-138373117.949,-60065234.0602,30.2112964193,-0.0238086787752,1.07364634636
503.958889274,8462005.04889,-138373151.353,-60061308.2508,30.2569535357,0.0056344674591,1.1074902787
503.973782075,8571014.14328,-138373074.495,-60057259.187,30.3038600677,0.0374835246988,1.14211996389
503.988438273,8680194.29616,-138372878.316,-60053084.0561,30.3519783029,0.0719625298654,1.1775251709
504.002826107,8789549.77448,-138372552.922,-60048780.0981,30.4012519937,0.109310686034,1.21368639278
504.016911227,8899084.6043,-138372087.532,-60044344.6431,30.4516029792,0.149781664085,1.2505730017
504.03065658,9008802.4853,-138371470.427,-60039775.154,30.5029274462,0.193642279997,1.28814118188
504.044022323,9118706.69122,-138370688.907,-60035069.2791,30.5550918758,0.24117036883,1.32633165807
504.056965764,9228799.95528,-138369729.257,-60030224.9111,30.6079287598,0.292651661036,1.36506725511
504.069441365,9339084.33987,-138368576.724,-60025240.2569,30.6612321968,0.348375472842,1.40425034056
504.081400788,9449561.09049,-138367215.517,-60020113.9155,30.7147535665,0.408628995012,1.44376024565
504.09279304,9560230.47469,-138365628.826,-60014844.9653,30.7681975472,0.473689985728,1.48345079936
504.103564696,9671091.60766,-138363798.868,-60009433.0604,30.821218806,0.54381773494,1.52314814558
504.113660245,9782142.26789,-138361706.98,-60003878.5331,30.8734197997,0.619242222994,1.56264907566
504.123022563,9893378.70757,-138359333.74,-59998182.5016,30.9243502046,0.70015152505,1.60172015635
504.131593539,10004795.4647,-138356659.146,-59992346.9788,30.9735085245,0.786677702747,1.6400979593
504.139314846,10116385.1861,-138353662.844,-59986374.9774,31.0203464749,0.878881626927,1.6774907327
504.146128881,10228138.4712,-138350324.412,-59980270.6067,31.0642766887,0.976737444889,1.71358184041
504.151979854,10340043.7514,-138346623.7,-59974039.1529,31.1046841297,1.0801177006,1.74803522108
504.156815007,10452087.2165,-138342541.221,-59967687.1357,31.1409413912,1.1887803587,1.78050301947
504.160585936,10564252.8032,-138338058.577,-59961222.3341,31.1724277072,1.30235917587,1.81063536195
504.163249949,10676522.2583,-138333158.924,-59954653.7729,31.1985510355,1.42035892464,1.83809200047
504.164771418,10788875.2848,-138327827.43,-59947991.6651,31.2187721215,1.54215682033,1.8625553002
504.165123027,10901289.7765,-138322051.723,-59941247.3065,31.2326289893,1.66701113786,1.88374378042
