This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Fri Apr 03 07:45:18 2020																																																				
																																																				
TIC ID	TOI	Previous CTOI	Master priority	SG1A priority	SG1B priority	SG2 priority	SG3 priority	SG4 priority	SG5 priority	ACWG priority	TESS Disposition	TFOPWG Disposition	TESS mag	TESS mag error	PCs	Source	RA (degrees)	Dec (degrees)	PM RA (mas/yr)	PM RA error	PM Dec (mas/yr)	PM Dec error	Epoch (BJD)	Epoch error	Period (days)	Period error	Duration (hours)	Duration error	Depth (mmag)	Depth (mmag) error	Depth (ppm)	Depth (ppm) error	Planet Radius (R_Earth)	Planet Radius error	Planet Insolation (Earth flux)	Planet Eq Temp (K)	Planet SNR	Stellar Distance (pc)	Stellar Distance error	Stellar Teff (K)	Stellar Teff error	Stellar log(g) (cm/s2)	Stellar log(g) error	Stellar Radius (R_Sun)	Stellar Radius error	Stellar Metallicity	Stellar Metallicity error	Sectors	Comments	Date TOI Alerted (by TESS Project)	Date TOI Updated (by TESS Project)	Date Modified (by ExoFOP-TESS)
383390264	1098.01		1	4	1	1	2	4	4		PC		8.7581	0.006	1	spoc	192.589285	-88.121111	-18.776	0.039	-18.086	0.039	2458660.459229	0.002229	10.184903	0.001731	2.643326	0.52159	0.741374	0.095871	682.597656	88.296768	3.189129	2.140449			8.282021	105.096	0.266	6153	194	4.34814	0.271419	1.19977	0.138044			13	uncertainties for period and transit depth likely much larger than reported due to variability	2019-08-16	2019-12-17	2020-03-06
290348383	1099.01		1	4	1	1	2	4	4		PC		7.3661	0.006	1	spoc	328.718171	-77.338802	224.864	0.062	-186.625	0.057	2458658.789185	0.001028	6.441615	0.000548	1.797168	0.141415	0.928203	0.062947	854.541626	57.974663	3.111721	0.587014			13.513406	23.606	0.0179	4867	179	4.438		1				13	Could be on target star or neighbor	2019-08-15	2019-12-17	2019-12-17
318608749	1100.01		3	4	3	3	1	4	4		PC		10.5135	0.006	1	qlp	9.126138	-83.567067	-0.23	0.054	1.169	0.043	2458341.916626	0.00563	20.07308	0.00053	4.055	0.417	1.23	0.002804	1132.22998	2.5826	4.46311	0.325903			13	205.43	1.1895	5642.600098	154.899994	4.37	0.08	1.21	0.07			13	Could be some multiple of nominal period	2019-08-15	2019-12-17	2019-12-17
271581073	1101.01		3	4	3	3	1	4	4		PC		10.5891	0.006	1	qlp	319.551469	-77.529113	16.363	0.037	-5.515	0.047	2458655.763428	0.00181	2.66911	0.0003	1.524	0.159	2.640004	0.002641	2428.580078	2.43259	7.37295	0.313852			43	262.794	1.538	5960.200195	86.300003	4.07	0.08	1.36	0.04	-0.22	0.1	13	2 stars in pixel (271581074)	2019-08-15	2019-12-17	2019-12-17
311890977	1102.01		5	5	5	5	5	5	5		PC	FP	10.5652	0.006	1	qlp	263.003209	-76.858265	-33.273	0.035	-100.013	0.038	2458627.804199	0.00276	6.63371	0.00059	2.122	0.26	1.690004	0.002216	1555.339966	2.04117	2.75375	0.16093			26	58.0624	0.07515	4138.100098	94.199997	4.54	0.12	0.63	0.03			13	Possible aperture-depth correlation	2019-08-15	2019-12-17	2019-12-17
351603103	1103.01		3	4	3	3	2	4	4		PC		10.5598	0.007	1	qlp	310.086743	-63.789963	17.057	0.043	-25.094	0.044	2458655.052368	0.00199	2.94256	0.00036	4.376	0.257	4.809995	0.01436	4420.370117	13.2259	18.749201	1.39001			27	320.212	3.4725	4681	115.099998			2.56	0.13			13	Likely EB	2019-08-15	2019-12-17	2019-12-17
451599528	1104.01		3	4	3	3	1	4	4	5	PC		7.5622	0.006	1	qlp	279.721286	-85.709137	147.495	0.214	-42.057	0.258	2458652.146362	0.00095			9.161	0.365	5.380004	0.393688	4942.910156	362.533997	11.154	3.07366	459.295013	1289	100	70.0154	0.6784	5962.299805	147.399994	4.2	0.08	1.44	0.07			"12,13"	Single transit	2019-08-15	2019-12-17	2020-01-16
274151135	1105.01		1	4	1	1	1	4	4		PC		10.2809	0.006	1	qlp	146.053969	-89.471513	-18.368	0.067	8.978	0.062	2458630.656372	0.00367	10.86855	0.00143	2.574	0.721	1.369999	0.004178	1261.02002	3.84775	2.91707	0.297037			16	79.5225	0.18475	4688.200195	201	4.55	0.09	0.75	0.06			13	Level one candidate	2019-08-15	2019-12-17	2019-12-17
384513078	1106.01		3	4	3	3	1	4	4		PC		10.0717	0.006	1	qlp	253.110033	-79.135182	10.476	0.068	-8.299	0.07	2458630.71936	0.00828	11.1149	0.00295	2.26	0.45	0.9	0.003905	828.586975	3.59699	15.6623	1.06948			9	523.425	12.2925	4902	44.200001			4.95	0.09			13		2019-08-15	2019-12-17	2019-12-17
394561119	1107.01		3	4	3	3	2	4	4	5	PC		10.0068	0.006	1	qlp	155.607863	-82.218869	9.065	0.045	2.896	0.041	2458601.988281	0.00043	4.07833	0.00004	4.804	0.038	6.630001	0.000078	6087.850098	0.071784	15.8216	0.862731	1192.469971	1637	137	281.314	2.017	6080	167.399994	4.08	0.09	1.84	0.1			"11,12,13"		2019-08-15	2019-12-17	2020-01-16
295599256	1108.01		5	5	5	5	5	5	5		PC	FP	9.941	0.006	1	qlp	274.221618	-68.197779	6.355	0.048	-13.85	0.058	2458655.548706	0.00098	7.14386	0.00054	1.467	0.223	12.170003	0.05847	11146.400391	53.851398	22.153099	1.97652			54	417.08	7.204	7860	220	4.15	0.07	1.91	0.11			13	Large	2019-08-15	2019-12-17	2020-03-04
50309953	1109.01	TIC 50309953.01	5	5	5	5	5	5	5		PC	FP	9.7906	0.006	1	qlp	30.198486	-77.610376	58.003	0.047	-33.25	0.036	2458329.981567	0.00223	7.04082	0.00007	3.249	0.251	1.630001	0.726321	1500.160034	668.742981	3.96691	2.65036			26	102.238	0.2185	5317	65.699997	4.49	0.08	0.93	0.02			"1,13"		2019-08-15	2019-12-17	2019-12-17
446549905	1110.01		3	4	3	3	1	4	4		PC		9.6789	0.006	1	qlp	286.791829	-58.697242	3.879	0.068	-6.843	0.063	2458654.608887	0.0009	2.45466	0.00014	2.331	0.243	4.22	0.001762	3879.219971	1.62243	11.3666	0.737976			60	243.838	2.659	6489.799805	201.100006	4.15	0.08	1.66	0.1			13		2019-08-15	2019-12-17	2019-12-17
412014494	1111.01		3	4	3	3	1	4	4		PC		9.3871	0.006	1	qlp	291.373783	-60.941042	15.517	0.051	-8.387	0.05	2458663.001953	0.00326	11.46597	0.00315	1.698	0.687	7.249998	0.006231	6655.25	5.73935	18.4713	0.786332			66	312.461	4.28	7211.299805	110.599998	4	0.08	2.06	0.06			13		2019-08-15	2019-12-17	2019-12-17
369864738	1112.01		5	5	5	5	5	5	5		PC	FP	9.5162	0.006	1	qlp	163.628917	-87.269735	-5.215	0.043	-8.358	0.042	2458626.541626	0.00585	2.78186	0.0005	2.456	0.428	0.49	0.00126	451.204987	1.16068	5.21781	0.358921			15	292.085	1.9425	6320.100098	145.899994	3.92	0.09	2.23	0.1					2019-08-15	2019-12-17	2020-03-04
290348382	1113.01		3	5	5	3	1	3	3		PC		9.66865	0.007	1	qlp	328.710839	-77.337433	247.896	0.187	-157.626	0.158	2458658.787109	0.00238	6.44049	0.00115	1.854	0.123	7.920001	0.008188	7268.049805	7.5416					19	23.8853	0.05215	3744	247.300003	4.71	0.01						2 stars in the same pixel (290348383)	2019-08-15	2019-12-17	2019-12-17
409934330	1114.01		3	4	3	3	2	3	3		PC		8.1129	0.006	1	spoc	302.147728	-71.552443	4.3	1.6	12.5	1.4	2458655.350952	0.000821	2.488964	0.000126	3.014547	0.043674	3.756935	0.050125	3454.284912	46.165604	6.531553	0.058924			68.031303	174.475		8048		4.438		1				13	Gaia Rstar=3.577; large candidate	2019-08-15	2019-12-17	2019-12-17
379286801	1115.01		5	5	5	5	5	5	5		PC	FP	10.526	0.006	1	qlp	283.301843	-54.910806	-3.758	0.074	-12.916	0.049	2458658.327515	0.00109	4.45199	0.00035	2.109	0.087	9.250004	2.263175	8483.379883	2082.290039	15.8858	7.89042			55	359.215	8.103	6708.299805	119.699997	4.2	0.09	1.57	0.06				V-shaped and possibly EB	2019-08-15	2019-12-17	2019-12-17
304100538	1116.01		1	4	1	1	2	4	4	5	PC		9.5268	0.006	1	spoc	27.699972	-75.848774	10.497	0.049	-3.836	0.046	2458325.662842	0.00273	5.010153	0.000064	2.012861	0.263256	0.469653	0.056875	432.472992	52.382309	2.447778	0.486221	242.880386	1006.857178	8.200011	94.4178	0.24735	5551	187	4.46214	0.371807	0.962164	0.168074			"1,13"	period could be multiple	2019-08-15	2019-12-17	2020-01-16
295541511	1117.01		1	4	1	1	1	4	4		PC		10.4055	0.006	1	qlp	273.602061	-66.419974	-15.32	0.036	-38.643	0.041	2458656.132568	0.00529	2.2267	0.00075	2.014	0.381	0.71	0.002866	653.719971	2.6396	3.03738	0.269359			10	167.598	0.913	5518	171.699997	4.43	0.08	1.08	0.07			13	Likely SV	2019-08-15	2019-12-17	2019-12-17
90919952	1118.01		3	4	3	3	1	4	4		PC		10.5084	0.006	1	qlp	277.432937	-44.625506	-0.54	1.063	-5.003	1.063	2458660.163208	0.00121	4.13812	0.00036	3.911	0.49	5.56	0.002787	5107.859863	2.56649					70			4898.399902	88.699997							13	Likely EB	2019-08-22	2019-12-17	2019-12-17
261369656	1119.01		3	4	3	3	1	4	4		PC		10.5024	0.006	1	qlp	292.604815	-46.278074	19.136	0.06	-29.092	0.041	2458666.521973	0.00188	10.95663	0.00203	3.588	0.259	3.830005	1.605275	3521.350098	1477.420044	13.1537	8.81295			30	421.518	7.0305	6377.299805	566.200012	3.92	0.09	2.02	0.35	-0.42	0.12	13		2019-08-22	2019-12-17	2019-12-17
143257766	1120.01		3	4	3	3	1	4	4		PC		10.4063	0.006	1	qlp	293.389272	-45.892667	11.184	0.09	3.978	0.059	2458656.448486	0.00125	1.66255	0.00013	3.285	0.073	6.140001	0.000921	5639.189941	0.848015	13.0069	0.47659			70	386.323	9.084	7263.299805	125.699997	4.23	0.08	1.57	0.05			13	Could be on neighbor TIC 143257774; has stellar companion TIC 143257770 with equal brightness and stellar mass	2019-08-22	2019-12-17	2019-12-17
24094603	1121.01		5	5	5	5	5	5	5		PC	FP	10.363	0.022	1	qlp	269.648678	-46.065386	0.8	2.2	-4.3	2.2	2458658.610474	0.00621	4.07611	0.002	2.062	0.503	1.580005	0.005828	1454.180054	5.36746					12											13	possibly stellar variability	2019-08-22	2019-12-17	2019-12-17
304774444	1122.01		3	4	3	3	1	4	4		PC		10.2934	0.007	1	qlp	281.369481	-52.262928	4.1	3.2	-24.9	3	2458658.77417	0.00423	3.62654	0.00106	3.298	0.319	0.91	0.000999	837.789978	0.920342					16	249.826		6362	174.100006							13	Likely stellar variability	2019-08-22	2019-12-17	2019-12-17
469782185	1123.01		5	5	5	5	5	5	5		PC	FP	10.2398	0.006	1	qlp	292.391505	-37.304009	-20.519	0.15	1.569	0.138	2458658.040894	0.00026	1.20928	0.00002	1.886	0.025	12.979951	0.896991	11883.799805	825.817993	15.1764	4.0994			210	161.932	2.2055	5159.799805	156.300003	4.23	0.08	1.27	0.07			13	Large candidate	2019-08-22	2019-12-17	2019-12-17
128790976	1124.01		3	4	3	3	2	4	4		PC		7.2235	0.006	1	qlp	300.212928	-43.982529	57.283	0.136	-119.195	0.113	2458657.43103	0.00054	3.51874	0.00014	2.739	0.107	5.77	0.807246	5300.27002	743.224976	12.55	4.71328			88	75.7145	0.60865	6541	94	4.24	0.09	1.57	0.04			13	Odd/even and likely EB	2019-08-22	2019-12-17	2019-12-17
80166433	1125.01		3	5	5	3	2	4	4		PC		8.0465	0.006	1	qlp	298.287708	-46.369991	11.24	0.091	6.895	0.074	2458656.148926	0.00308	1.54602	0.00027	0.852	0.186	0.44	0.003102	405.173004	2.85741					11	237.593	4.3795	8374	508.700012	3.95	0.07					13		2019-08-22	2019-12-17	2019-12-17
405862830	1126.01		5	5	5	5	5	5	5		PC	FP	10.3579	0.006	1	qlp	279.062469	-43.620606	6.138	0.083	10.755	0.078	2458658.248047	0.00481	1.62652	0.00048	3.355	0.478	1.06	0.001444	975.820007	1.32959	2.62267	0.109288			19	97.8115	0.44215	5034	48.799999	4.64	0.08	0.76	0.01	0.0964554	0.0665523		Possibly stellar variability	2019-08-22	2019-12-17	2019-12-17
269450900	1127.01		5	5	5	5	5	5	5		PC	FP	7.3163	0.006	1	qlp	292.195297	-36.00026	1.909	0.135	-0.117	0.087	2458657.630737	0.00134	2.32439	0.00021	4.453	0.059	2.940003	0.179629	2704.179932	165.431					88	177.741	2.084	8268.5	268.200012	3.93	0.07					13	Possible centroid shift	2019-08-22	2019-12-17	2019-12-17
425721385	1128.01		3	4	3	3	1	4	4		PC		9.7298	0.006	1	qlp	289.761799	-43.074223	17.105	0.07	-55.58	0.06	2458663.152466	0.0055	13.5499	0.00564	1.795	0.72	1.18	0.020775	1086.22998	19.1341	6.26125	1.02346			10	222.529	3.137	5928	290.899994	4.09	0.08	1.73	0.16			13		2019-08-22	2019-12-17	2019-12-17
91576611	1129.01		3	4	3	3	1	4	4		PC		8.7823	0.007	1	qlp	284.157959	-29.398357	17.883	0.088	-14.764	0.08	2458659.069214	0.00289	4.43651	0.00101	3.365	0.269	1.519998	0.645413	1398.98999	594.270996	9.84451	6.42359			20	247.414	2.905	6772	104.900002	3.91	0.1	2.39	0.07			13	centroid shift; slightly v-shaped transit	2019-08-22	2019-12-17	2019-12-17
254113311	1130.01		1	4	1	3	4	4	4		PC	CP	10.1429	0.006	1	qlp	286.376004	-41.43764	12.538	0.088	-27.18	0.071	2458657.897827	0.00058	8.3504	0.0004	1.814	0.123	15.329956	0.022333	14020.200195	20.569099	8.97294	0.759961			78	58.2609	0.16955	4341.399902	169.100006	4.52	0.1	0.69	0.05			13	Possible multi	2019-08-22	2019-12-17	2020-01-31
254113311	1130.02		1	4	1	1	4	4	4		PC	CP	10.1429	0.006	2	qlp	286.376004	-41.43764	12.538	0.088	-27.18	0.071	2458658.738037	0.00165	4.06719	0.00056	1.783	0.148	2.340001	0.002155	2152.899902	1.98461	3.51616	0.286258			24	58.2609	0.16955	4341.399902	169.100006	4.52	0.1	0.69	0.05			13		2019-09-03	2019-12-17	2020-01-31
198213332	1131.01		3	4	3	4	4	4	4	5	PC		9.2872	0.006	1	qlp	248.433545	61.718334	-4.999	0.267	6.335	0.299	2458684.061279	0.00311	0.58606	0.00013	0.756	0.184	0.46	0.091239	423.585999	84.030998	4.68266	3.158483	26809.894531	3263.574463	31	222.74	6.115	5874	859.099976	3.67	0.08	2.07	0.54			"14,15,16,17,18"	Possible EB; short period; V-shaped	2019-08-27	2020-01-14	2020-03-25
267489265	1132.01		5	5	5	5	5	5	5		PC	FP	9.2293	0.006	1	qlp	298.781281	54.781445	-7.484	0.069	-20.775	0.064	2458683.679443	0.01044	1.55058	0.00112	2.956	0.494	0.33	0.001119	303.894989	1.03081	3.48188	0.213096			15	286.668	2.913	7851	72.900002	4.17	0.07	1.82	0.03			14	TFOP FP	2019-08-27	2019-12-17	2019-12-17
69997672	1133.01		3	4	3	4	4	4	4		PC		9.11458	0.006	1	qlp	294.824079	31.958037	-5.049	0.176	-28.421	0.189	2458684.234863	0.01005	1.80709	0.00123	3.297	1.009	0.45	0.002941	414.378998	2.70834	4.78572	0.464005			9	233.369	5.819	6303	168.100006	3.84	0.09	2.14	0.11			14		2019-09-03	2019-12-17	2020-03-04
122220263	1134.01		5	5	5	5	5	5	5		PC	FP	9.03609	0.006	1	qlp	290.02096	36.637774	21.767	0.044	15.98	0.052	2458688.527954	0.0005			7.142	0.098	11.740011	0.000356	10754.700195	0.328093	19.7227	0.683399			129	170.732	0.812	6113.399902	103.699997	4.09	0.09	1.73	0.06			14	Single transit	2019-09-03	2019-12-17	2020-03-04
154872375	1135.01		3	4	3	4	1	4	4	1	PC		9.02855	0.006	1	spoc	193.39637	85.129495	16.883	0.05	5.076	0.042	2458684.151611	0.00066	8.02802	0.00035	4.480524	0.087	6.333917	0.000359	5816.77002	0.330706	9.001699	0.23487	246.909698	1011.007263	75.851418	114.048	0.307	5962.700195	68.599998	4.38	0.08	1.15415	0.03			14		2019-08-27	2019-12-17	2020-01-16
142276270	1136.01		1	4	1	3	4	4	4	5	PC		8.9361	0.006	1	spoc	192.184898	64.855276	0.937	0.039	-10.171	0.034	2458686.06665	0.001956	12.518414	0.002691	4.11973	0.188666	2.311626	0.112076	2126.821045	103.220108	4.55992	0.359358	83.344566	770.617859	16.236145	84.5362	0.158	5729	131.100006	4.47	0.08	0.977727	0.048352			"14,15"	potential L1 in multi-planet system	2019-08-27	2019-12-17	2020-03-25
142276270	1136.02		1	4	1	1	4	4	4		PC		8.9361	0.006	2	spoc	192.184898	64.855276	0.937	0.039	-10.171	0.034	2458688.717041	0.002097	6.256742	0.001105	3.472081	0.33029	0.994123	0.080384	915.202271	74.034111	3.00227	0.88346	210.125473	971.045166	12.109399	84.5362	0.158	5729	131.100006	4.47	0.08	0.977727	0.048352			14	multi	2019-10-17	2020-01-21	2020-03-25
142276270	1136.03		3	4	3	3	4	4	4		PC		8.9361	0.006	3	spoc	192.184898	64.855276	0.937	0.039	-10.171	0.034	2458699.385254	0.001956	26.321863	0.002691	5.207007	0.188666	1.734359	0.112076	1596.128662	103.220108	4.037327	0.359358	30.940041	601.519836	8.812254	84.5362	0.158	5729	131.100006	4.47	0.08	0.977727	0.048352			"14,15"	possible multi	2019-11-15	2019-12-17	2020-03-25
89389197	1137.01		3	4	3	4	4	4	4		PC		8.908	0.017	1	qlp	301.17768	30.409949	0.306	0.702	10.928	1.041	2458684.630005	0.0027	1.32047	0.00025	1.181	0.193	0.85	0.536548	782.572998	494.057007	19.828199	15.7618			11	460.4528	46.1007	4919.600098	59			6.44	0.15			14	Matched to 1963523488	2019-09-03	2019-12-17	2020-03-04
110428269	1138.01		3	4	3	5	1	5	4		PC		8.90601	0.006	1	qlp	291.463084	25.189437	1.467	0.05	-4.587	0.058	2458684.205078	0.00442	0.64971	0.00018	2.076	0.328	0.62	0.001293	570.877991	1.19044					13	395.12	6.803	8808.5	258.600006	4.02	0.09					14	Possibly EB	2019-09-03	2019-12-17	2019-12-17
202563254	1139.01		3	4	3	4	4	4	4		PC		8.86193	0.006	1	qlp	304.034336	31.925687	18.077	0.041	6.707	0.05	2458686.573486	0.01273	4.47333	0.00323	5.069	1.865	1.130003	0.106158	1040.22998	97.770401	6.44561	1.99347			10	238.726	1.703	7786.700195	158.100006	4.2	0.08	1.82	0.07			14		2019-09-03	2019-12-17	2020-03-04
320525204	1140.01		5	5	5	5	5	5	5	5	PC	FP	8.858	0.018	1	qlp	264.96154	56.078972	-4.231	0.607	12.067	0.847	2458686.343384	0.00075	13.7336	0.00026	2.412	0.107	4.069999	0.258425	3741.590088	237.990005	9.21121	2.37717	5.72022	430	55	123.3533	5.8088	5941.5	161.899994			1.37	0.07			"14,15,16,17,18"	TFOP FP	2019-08-27	2019-12-19	2020-03-04
159510109	1141.01		5	5	5	5	5	5	5	5	PC	FP	8.8523	0.006	1	spoc	247.534722	80.307766	-18.335	0.054	66.536	0.067	2458687.597778	0.00097	16.947643	0.00061	7.570903	0.12	12.778881	0.000981	11700.791016	0.903426	13.617156	0.324433	78.269844	758.60968	137.581726	97.3391	0.2589	5894.700195	90.300003	4.37	0.08	1.1179	0.03			"14,15"	False positive; TOI released on secondary of an EB with primary transit visible in multisector data	2019-08-27	2019-12-17	2020-01-16
284450803	1142.01		5	5	5	5	5	5	5		PC	FP	8.64028	0.009	1	qlp	290.708965	56.615386	6.716	0.113	-14.218	0.101	2458685.250122	0.00085	3.36908	0.0002	2.176	0.156	4.030003	0.02938	3704.889893	27.0595	17.9527	1.67387			72	299.294	3.7665	7518	143.199997	3.82	0.09	2.68	0.1			14	Likely EB; some synchronization; check 284450770	2019-08-27	2019-12-17	2019-12-17
160268701	1143.01		5	5	5	5	5	5	5		PC	FP	8.63287	0.006	1	qlp	182.538652	77.352264	-36.299	0.108	4.191	0.084	2458694.078735	0.00156	11.19602	0.00096	4.265	0.327	3.060004	0.185549	2814.399902	170.882004	13.4737	3.33685			40	191.984	1.9545	6152	75.900002	3.84	0.09	2.31	0.06			14		2019-08-27	2019-12-17	2020-03-04
28230919	1144.01		5	5	5	5	5	5	5	5	KP	KP	8.5077	0.006	1	spoc	297.710176	48.081864	125.984	0.041	232.988	0.045	2458687.206177	0.00065	4.887823	0.00025	2.359828	0.035195	4.611893	0.037398	4238.70166	34.444611	4.874547	0.351336	100.866081	808.269226	114.427391	37.7647	0.03365	4757.299805	130.600006	4.56	0.09	0.77	0.04	0.299646	0.0526804	"14,15"	HAT-P-11 b	2019-08-27	2020-01-21	2020-01-21
350995812	1145.01		3	4	3	4	2	4	4		PC		8.5011	0.008	1	qlp	291.92142	36.529898	6.892	0.087	6.137	0.103	2458685.816406	0.00149	2.97164	0.00034	1.534	0.15	7.350002	1.062081	6746.740234	977.734009					17	438.395	10.886	8562.5	998.099976							14	Likely EB	2019-09-03	2019-12-17	2020-03-04
21755546	1146.01		5	5	5	5	5	5	5		PC	FP	8.40386	0.006	1	qlp	292.286802	30.297329	2.072	0.068	-1.714	0.077	2458684.131104	0.00264	0.65957	0.00012	1.546	0.206	0.84	0.001223	773.369019	1.12601					20	411.307	6.9	8598.700195	975	4.1						14	Could be on neighbor	2019-09-03	2019-12-17	2020-03-04
288391628	1147.01		5	5	5	5	5	5	5		PC	FP	8.36544	0.006	1	qlp	266.962207	83.428826	0.631	0.116	34.935	0.171	2458692.152832	0.00075	10.91462	0.00014	1.78	0.088	4.050001	0.586682	3723.23999	540.208008	20.0182	7.63743			48	218.258	3.317	6130.200195	66.400002	3.59	0.09	2.98	0.06			"14,18"		2019-08-27	2020-01-14	2020-03-11
349827430	1148.01		3	5	5	3	5	4	5	5	KP	KP	7.9179	0.006	1	spoc	161.909027	71.655727	-56.184	0.053	-34.808	0.064	2458684.82189	0.00032	5.55111	0.00014	4.315966	0.048	9.370785	0.000258	8593.673655	0.237419	14.639162	0.871441	784.448653	1349.773446	126.293724	96.5173	0.31225	6403.9	184.1	4.16	0.08	1.54867	0.09			"14,20"	KELT 24b	2019-08-27	2020-02-19	2020-03-04
117789567	1149.01		3	4	3	5	3	5	4		PC		7.9172	0.028	1	qlp	300.774016	26.892025	3.538	0.081	1.463	0.082	2458684.489502	0.00192	2.32063	0.00029	1.331	0.467	1.780003	0.025284	1638.099976	23.287399					11	632.553	22.148	8737.5	1310.599976							14		2019-09-03	2019-12-17	2019-12-17
16740101	1150.01		5	5	5	5	5	5	5	5	KP	KP	7.58204	0.006	1	spoc	307.8599	39.938916	16.728	0.065	21.478	0.07	2458683.445312	0.0011	1.48112	0.0001	3.853192	0.052	7.825406	0.00027	7181.553711	0.249011	20.191759		33325.832031	3446.012451	223.896179	204.455	1.57	9435	174.100006	4.11	0.06	2.28773				"14,15"	KELT-9b	2019-09-03	2019-12-17	2020-01-16
69679391	1151.01		5	5	5	5	5	5	5	5	KP	KP	7.55216	0.006	1	spoc	294.661413	31.2192	3.096	0.065	-6.157	0.068	2458684.314331	0.00024	3.47417	0.00005	3.521964	0.03	15.761104	0.000281	14411.65625	0.258875			4460.495605	2084.325439	304.751526	136.426	0.8115	8894.799805	267.399994	4.38	0.07					14	KELT 20b	2019-09-03	2019-12-17	2020-01-16
237184773	1152.01		3	4	3	4	3	4	4		PC		7.4	0.017	1	qlp	283.489764	37.380642	-16.2	2.4	45.2	2.3	2458684.085693	0.00125	6.50543	0.00057	5.29	0.138	2.189998	0.00034	2015.030029	0.312779	10.2139	2.47836			26			5485	756.099976			2.07	0.5			14		2019-09-03	2019-12-17	2019-12-17
154840461	1153.01		5	5	5	5	5	5	5	5	PC	FP	8.40534	0.006	1	spoc	182.691562	85.705076	-14.194	0.065	-2.275	0.051	2458685.579346	0.00119	6.03614	0.0006	0.978	0.221	1.775245	0.002554	1633.725098	2.3521	8.323102	0.512818	1282.264282	1526.209473	20.553225	147.134	0.6185	6528.299805	179.399994	4.21	0.09	1.68843	0.1			14	TFOPWG FP	2019-08-27	2020-01-27	2020-01-27
459970307	1154.01		1	4	1	4	3	4	4	5	PC		9.3188	0.006	1	qlp	254.924043	64.699214	-6.159	0.066	24.32	0.076	2458686.671021	0.00568	21.743799	0.00976	4.239	0.628	0.57	0.001568	524.85199	1.44456	2.3762	0.143043	99.062401	878	10	93.8819	0.26675	5671.100098	84	4.51	0.08	0.94	0.03			"14,15,16,17,18"	L1 candidate	2019-08-27	2020-01-16	2020-01-17
161450762	1155.01		5	5	5	5	5	5	5		PC	FP	9.711	1	1	qlp	309.275852	32.471019					2458683.925903	0.00336	1.32003	0.00037	3.175	0.286	0.6	0.000621	552.468018	0.572376					24											14	Gaia parameters suggest giant star	2019-09-03	2019-12-17	2020-03-04
117256577	1156.01		5	5	5	5	5	5	5		PC	FP	9.7032	0.6	1	qlp	300.419309	26.971662	-1.163	0.237	-2.205	0.268	2458684.876587	0.0021	1.68749	0.00025	2.527	0.116	1.999997	0.471052	1840.369995	433.760986					37	6079.49	2185.29									14		2019-09-03	2019-12-17	2020-03-04
147576037	1157.01		5	5	5	5	5	5	5		PC	FP	9.6043	0.011	1	qlp	144.341393	68.458705	-13.626	0.042	10.98	0.046	2458688.690552	0.00177	13.03351	0.00035	3.034	0.477	2.43	0.00265	2235.610107	2.44037	19.8071	1.04717			25	432.113	7.392	5709.799805	117.300003	3.37	0.08	3.81	0.16			14	Large; possible EB	2019-08-27	2019-12-17	2019-12-17
379931600	1158.01		5	5	5	5	5	5	5		PC	FP	9.5967	0.006	1	qlp	293.427359	29.596296	5.169	0.835	-0.368	0.792	2458685.433838	0.0013	2.92564	0.00029	4.027	0.146	7.160003	0.817679	6572.910156	752.827026	11.6113	3.96469			89			4884.5	112.099998			1.3	0.06			14	Could be on neighbor	2019-09-03	2019-12-17	2019-12-17
48188920	1159.01		5	5	5	5	5	5	5		PC	FP	9.5937	0.008	1	qlp	282.42081	48.098942	4.164	0.048	-0.766	0.047	2458683.947021	0.00363	0.73774	0.0002	0.636	0.331	0.57	0.099467	524.85199	91.6082	5.28215	2.21635			10	292.83	2.091	6449.5	123.699997	3.94	0.1	2.1	0.08			14		2019-08-27	2019-12-17	2019-12-17
89510024	1160.01		3	4	3	3	4	4	4		PC		9.577	1	1	qlp	301.317709	30.67067	-3.195	0.177	-6.194	0.215	2458683.737183	0.00731	2.36549	0.00136	1.772	0.596	0.49	0.004232	451.204987	3.89795					13	2320.13	719.26									14		2019-09-03	2019-12-17	2020-03-04
158324245	1161.01		5	5	5	5	5	5	5	5	KP	KP	9.567	0.018	1	spoc	286.971165	46.868275	-1.5	1.5	-16.6	1.4	2458683.553833	0.0006	1.763594	0.00006	3.249657	0.064	9.319025	0.000299	8546.40918	0.27558	9.564158	0.052459	4461.137695	2084.400391	145.54425			7986.100098	177.199997							"14,15"	KOI-13 b	2019-08-27	2019-12-17	2020-01-16
13419950	1162.01		3	4	3	3	4	4	4	3	PC		9.493	0.018	1	qlp	305.289343	41.462365	7.8	1.8	-3.9	1.6	2458686.375854	0.0017	7.31723	0.00088	3.088	0.342	2.929998	0.002125	2694.98999	1.9571			2395.340088	1948	37			8730	979.099976							14	Matched to 1969293164	2019-09-03	2019-12-17	2020-03-04
